"","Heading","Text","Rating","Time"
"128","Good phone","My dad loved his new phone got it for him for christmas.",4,2019-12-12 05:11:00
"129","Great phone","Really like the iPhone 8 had a 5s before I got the 8",5,2019-10-11 17:30:00
"130","A very good phone","I recently purchased this phone to make phone calls.",5,2019-10-11 16:22:00
"131","It must be the cheaper Apple protector.","My protector has a crack in it. I did drop the phone and the case protected the phone but the protector did crack.  I was surprised that it would crack so easily.",3,2020-01-26 09:18:00
"132","Great phone","No problems with this iPhone. It’s my third one. Other than the fact that every time there’s an update, your phone starts to have problems and you need to “upgrade”",5,2019-06-07 19:21:00
"133","iPhone 8","iPhone 8 cuts me out of apps and has difficulty maintaining good connection with data and wifi",5,2019-08-25 01:02:00
"134","Love this phone","Purchased for all four teens and they love it! Buy a screen protector and case for it and they’ll be set!",5,2019-08-11 10:03:00
"135","iPhone 8","I'm really enjoying the new iPhone 8. The first couple of noticeable features over my past iPhone 6s is the feel of the keypad and the auto awake feature. Another improvement is the zoom action of the camera. My curiosity keeps me re-reading the tutorial to discover more improvements.",5,2018-05-25 13:13:00
"136","Daughter loves it.","Been a very good phone for my daughter and have had no issues. This is a Apple phone so it is priced higher than it should be in this consumer's eyes.",5,2019-06-19 19:17:00
"137","My daughter loves her new phone!","Up-graded my daughter’s iPhone 7 to the iPhone8 and she couldn’t be more happy with it! Service was nice and fast and very helpful as well when we went in to purchase the phone. Couldn’t be happier! If things change I’ll update my review but as of now no complaints!",5,2019-01-29 11:06:00
"138","Everything you expect in an Apple product","After years of being a loyal Samsung customer I was sure I wasn't going to like the Apple phone. I love it! The fast processor, the slim design, it is the perfect size for a mobile phone. I've had the plus (+) sized phone in the past; I found that the larger screen size was not worth extra weight of the phone.",5,2018-12-02 04:45:00
"139","Best First phone","This is the best first phone for my little guy, just the right size for him and his little hands as well as perfect for him to carry on him.",5,2019-06-28 20:39:00
"140","Another Solid Reliable iPhone","This purchase was for my wife. I converted to Apple a year or so ago, and won't be going back to Android. The iPhone 8 is well built, screen quality is fantastic, and is backed by Apple's reliability in the market. Would buy again in a heart beat. My iPhone 7 Plus is still going strong, where a Android phone would start bugging out at about a year. Bravo!",5,2018-09-21 17:42:00
"141","I love it!","i'm a geek I guess. I love having this computer with me all the time. And camera! I have no complaints about it. Over a hundred apps, a dozen or so I use daily. Funny, I hardly use the ""phone"", except using Facetime or WhatsApp video calls. So handy. Yes, someone who wants just a phone might get an Android. Someone anti-Apple might get a Samsung S9. Iwouldn't know. I like this iPhone.",5,2018-08-08 17:40:00
"142","Better than android","Thought I'd be happy going to android. I wasn't. So glad i switched back to apple",5,2019-05-23 18:01:00
"143","Good phone","Nice upgrade without all the coast of the newer phones.",5,2019-09-27 16:54:00
"144","Good phone","Am liking my I phone 8 . Same size as my 7 so it fit in my old case",5,2019-09-13 16:34:00
"145","Love the iPhone 8","I was debating on which iPhone to buy since my iPhone 6 was going on 3 years and the battery wasn't holding a charge like it used to. After deciding against the 8S (too big) and the X (I need my home button and not a fan of the Facial Recognition) I chose the iPhone 8 with 256 GB capacity. So far so good, thing is super fast and I have plenty of storage now. I got to keep my old phone as a backup JIC instead of trading it in to Verizon for peanuts!",5,2018-04-13 12:33:00
"146","expensive but works well","We bought this iPhone 8 to replace my wife's 3 year old iPhone 6s. The two phones seem very similar, but the new one has a lot more memory (256 GB vs. 16 GB). We intended to buy the 64 GB version, but the promotion for the 256 GB was better, so we went with that one for only $50 more.",5,2018-12-14 16:51:00
"147","Great phone","My first apple phone and I love it. Syncs with my iPad.  I got it on sale and will replace it with another apple phone when the time comes",5,2019-06-19 18:00:00
"148","So far so good","I enjoy the intuitive interface of iPhones. Only upgraded because iOS 11 wrecked my iPhone 6. Will go to 12 on the 8 but no further. Apple makes great stuff but the iOS updates should be tested more on older iPhones and the iOS should not be distributed to older models with bugs.",4,2017-11-17 18:26:00
"149","A great replacement for my iPhone 4.","Faster, smarter and last longer. It should come with a LifeProof case.",5,2019-05-31 17:37:00
"150","Love my iPhone 8!","I love this iPhone. Light weight and slim. I got the grey and it looks a bit different due to the glass case. I’ve had it less than a week but do not regret spring for the 256gb! Plenty of room for the my apps, music, and photos.",5,2018-08-09 06:25:00
"151","Good","I got it from bogo couple years ago. It’s a good phone except having problem with the home button once in awhile",5,2019-07-17 20:03:00
"152","iPhone8","Another quality product from apple. Its not the newest model, but i purchased it for my teenage son. Best Buy support was very helpfull and took the time to answer all of our questions.",5,2019-04-17 17:11:00
"153","Excellent phone","Even though this is not the latest model phone we have enjoyed using it. Meets all of our needs and works well with our other apple devices.",5,2019-06-10 09:01:00
"154","Yes","Good iPhone if it’s your first one good for beginners",5,2019-09-20 18:58:00
