"","Heading","Text","Rating","Time"
"95","Great","Apple never fails. Another great iPhone with a better than ever camera",5,2020-01-31 15:19:00
"96","excellent service","excellent service ....   knowledgable , patient and respectful people",5,2020-01-31 16:49:00
"97","Love it!","My daughter had the XS Max and it was always getting disabled. Even sitting on a flat surface not moving it would somehow become disabled by itself.  So she upgraded to this one and so far it has not been disabled once!  It is fast, facial recognition is great and she LOVES the camera.",5,2019-10-11 15:58:00
"98","Great phone.","I can’t say enough how fast and accurate the execution of tasks are on this phone!! Amazing speed and processor. It is rare and unique phone that comes around once in ......!!!!  Lo light pictures are in the level as an professional photographer. Camera and video on this phone is a masterpiece. Thank you apple.",5,2019-09-27 15:30:00
"99","Not yet disappointed","Went from a note 9 android device to an iPhone promax 11 I’m not disappointed at all the fun has done everything I needed to do it has exceeded my expectations so far",5,2019-12-13 16:28:00
"100","Great Camera!","I love it. The camera is crystal clear and design is nice and sleek.",5,2020-01-31 16:42:00
"101","I upgraded from an iPhone 7 plus.","This screen is amazing! the speed of my apps is awesome and the camera is the best ever that Ive had in an iPhone. took a couple days to get used to not having a home button but now I don't give it a second thought. The notch at the top, is there one? LOL I don't even notice it. Super happy with my new phone.",5,2019-09-28 11:19:00
"102","Best iPhone I’ve owned...","I upgraded from a 7s to the 11 Pro Max, in large part due to the improved cameras but have been impressed with the enhanced battery life and speed of the processor.  The camera has been as advertised - it takes amazing pictures and videos and the widescreen option is a game changer.",5,2019-10-12 10:02:00
"103","Nice upgrade","Camera is the primary reason I upgraded my phone, the camera is super nice although I’m still having to learn what features it has… I did have a little bit of trouble with the screen protector that I ordered, it was blocking a sensor so I thought something was wrong with my phone but it was actually the screen protector. The man at the Apple store just recommended that I not even use one since the glass is so strong.The only reason for four stars instead of five is the cost is somewhat ridiculous. What you get though, it was expected.",4,2019-10-13 14:44:00
"104","Great Phone!","Lightning fast processor.  Plus easy to use camera for beginners but with many sophisticated features for the more advanced users. It will take you a week to review all the options this phone features yet still remains so user friendly. Only negative is it’s top of the market price.",5,2019-10-11 15:50:00
"105","Awesome phone","Awesome phone The cameras really nice the pictures come out awesome",5,2020-01-31 16:51:00
"106","Really it's just another iphone","I read these reviews and see a very common theme in what's been left forbothers to read, "" great upgrade"", "" love the new features especially the camera"". Let's be really honest here it's the exact same phone that has came out over the last 3 years, pretty much since the ""limited edition"" iPhone x, which ended up not being limited at all and became the current apple standard. It's what to expect from apple, luxury build quality great display, Thanks Samsung!! Or LG for the cheaper models. The only difference really is the cameras which is only catching up to what the Google pixel kicked off with the low light phenomena bringing crystal clear pics in the darkest settings apple of course dumps every high end part available right down to the screws I'm sure are dipped in unicorn sweat just because why not as for a great upgrade not really at all if you bought a iPhone in the last 2 years save your money your not missing anything at all except the capability not to upgrade to iOS 13, there some pretty major flaws and privacy concerns surrounding this build so if your one of the smart ones who hasn't upgrade I would continue not to if I where you at least for a few months when all the security issues are patched that being said in display touch id, 5g and sure to be revolutionary camera upgrades are all to come in the iPhone 12 and from what I've heard and read there's some really exciting groundbreaking and a complete build overhaul coming so if coming from say iPhone 8 then this is for you iPhone X and up hang on to your cash after all this will be obsolete in 6 months by apples standards at least hold off for the next round because 1500 dollars plus for a couple camera upgrades and USB C charging finally is not worth the cost of a decent car",3,2019-10-04 23:20:00
"107","Best of the best","Picked this up for the wife.  She wasn’t planning on upgrading this year, but after using mine and seeing the photo quality from the cameras she decided she needed one as well",5,2019-12-06 15:17:00
"108","Great phone","Not a huge change from the previous 2 years, but the battery life is significantly better than any phone I have ever used. Lasts the whole day even with hours of FaceTime and streaming videos. The camera is also fantastic and I love the matte glass.",5,2019-10-27 11:16:00
"109","Just waiting for the right time","The hubby so excited for this phone that I finally got it for him. He loves how the games look on his phone the camera and plus over all it’s the new iPhone.",5,2019-12-14 10:00:00
"110","Awesome iPhone 11 Pro Max","awesome iPhone 11 Pro Max love the camera love the battery life lasts all day it’s a little on the expensive side but I think so worth it I had an A+ lady upgrade change and love the iPhone run out and get it don’t walk run awesome oh and the camera is phenomenal",5,2019-10-17 10:59:00
