"","Heading","Text","Rating","Time"
"84","Stove top...nah!","The super wide camera lense is amazing I’ve been able to take great images using it!! I really like the added battery life. My old XS Max lasted just about all day, the 11 Pro Max battery life can still go into the next day and I’ll wake up to it having just a little over 25% battery life ! I’m super happy with this purchase.",5,2019-10-04 17:08:00
"85","excellent device","Wife loves her new phone and takes awesome pictures and videos. Lots of storage.",5,2020-02-01 09:11:00
"86","Best I phone I’ve had","So I’m loyal nonetheless to say too Apple but I must say The 11 has the best speaker system it’s ever had, Siri understanding a lot smother. The response time is better across the board. And finally the battery life has lasted me a day and half on a full charge.... YEA I SAID IT",5,2019-10-25 16:22:00
"87","Excellent Love the screen","I watch a lot of video on my phone, always learning new things. The display is the brightest I’ve seen yet with great detail and colors supporting all the hdr content I want. From YouTube to Plex or really any app benefits from this device greatly compared to other models",5,2019-10-28 11:40:00
"88","Best in a while","Really the best iPhone in years. The camera(s) especially. The first time In years that a photo opportunity didn’t make me wish I had my DSLR instead. I was honestly a little disappointed with the iphoneX and wasn’t very interested with the follow up XR and XS, which in retrospect makes me very happy I waited. Good job",5,2019-10-04 10:21:00
"89","Great phone","Upgraded from the Iphone 7plus. Love the Face ID to  unlock the phone. The fingerprint reader was never reliable for me on the 7plus, because my hands are so dry I suppose. Love the new camera lenses and the large display. That being said, I hate that phone are sooo expensive!",5,2019-10-25 16:01:00
"90","awesome device","Love the phone takes excellent photos and videos. Lots of room to store stuff.",5,2020-02-01 09:10:00
"91","Not mine, but a great phone!","My son has one (not the one in this review, but the same, just in black).  He feels it was worth the upgrade from the prior years model.  I’d recommend.",5,2019-12-28 06:11:00
"92","iPhone 11 promax","Went from an iPhone 8 to this! It’s great! Takes awesome pictures and video.",5,2020-01-31 05:57:00
"93","Best iPhone I’ve owned so far...","Coming from the iPhone XES Max I wasn’t expecting much of a difference, but I absolutely love this phone...The new 3 camera system is amazing and the battery life is a lifesaver...After a few software updates I am good to go with this phone...Thanks Apple for another great product!",5,2019-10-20 08:36:00
"94","Just an all-around great phone","Well I didn’t like being pushed into getting a new phone because my 6S was just fine with me but once I got to mess around with this thing I begin to like it a little more so I’ll say so far so good price was a little high for a cell phone but we’ll see how well it goes",5,2019-10-25 16:08:00
"95","Camera is Amazing","Before this phone I had the 8s plus and didn’t plan to upgrade until I saw this bad boy and I am so glad I did. This phone is amazing. My battery last ALL DAY and I use my phone a ton. And the camera is so good! The ultra wide lens is so cool! Def worth the purchase.",5,2019-10-26 19:55:00
"96","Awesome Phone - Coming from iPhone X","Battery Life is probably the best part of this phone. Coming from the iPhone X, my battery would be close to dead by 6-7pm. This phone is probably around 60% by then and includes the fast charger. Camera is amazing, and the speed of the phone is great.

Totally worth the upgrade from the X, if you can.",5,2019-10-08 13:43:00
"97","Loving the new phone","This is an upgrade from the iPhone 8 Plus. I love the difference from the 8th. I’m still trying to get my way around it with the new update and technique. Like adjusting without the home button as for the photos they look more HD than the other phone. Definitely worth the upgrade.",5,2019-10-18 16:22:00
"98","Great Phone","So far I have had this phone for about 2 weeks and I really like it. I was hesitant to upgrade but the battery lasts longer and the camera is really good.",5,2019-12-23 13:37:00
"99","Love it!","I am a big Apple fan so this iPhone is everything I expected and then some. I started with the first iPhone and have slowly upgraded to this beautiful phone. I am still learning about all the features but have already noticed the longer battery Life.",5,2019-11-02 10:16:00
"100","Great phone from apple","I upgraded from an Apple X max. It is true that the camera and this phone is outstanding the picture quality is amazing what doesn’t get said enough is how the sound coming out of the speakers is totally awesome. Also the extra five hours of battery life is a great help as well.",5,2019-10-18 07:54:00
"101","Love this phone!","The phone is really nice and great quality. Still figuring out the specs but the design is nice and the screen is nice. Not much change in applications if you already have iPhone. The display is great and the phone seems it good quality. Prices are a bit too much",5,2019-10-25 19:06:00
"102","Best iPhone Ever","The picture quality is the absolute best. I went from a 7 to this and the difference is crazy. Since I am on the go all the time, I use my phone to do lots of work. It is fast and easy. The screen size is always a win. Way to go Apple! And the service at Best Buy was the best!",5,2019-10-18 12:48:00
"103","iPhone 11 max","Love the camera quality definitely worth buying and the color is dope",5,2020-01-31 16:15:00
